datetime,sym,prevclose,open,high,low,close,volume,turnover,tradecount,bid1,bsize1,bid2,bsize2,bid3,bsize3,bid4,bsize4,bid5,bsize5,bid6,bsize6,bid7,bsize7,bid8,bsize8,bid9,bsize9,bid10,bsize10,ask1,asize1,ask2,asize2,ask3,asize3,ask4,asize4,ask5,asize5,ask6,asize6,ask7,asize7,ask8,asize8,ask9,asize9,ask10,asize10,avgbid,avgask,totalbsize,totalasize,iopv
2025-08-01 09:10:21,000027.SZ,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01 09:11:21,000027.SZ,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01 09:12:21,000027.SZ,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01 09:13:21,000027.SZ,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01 09:14:21,000027.SZ,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01 09:15:00,000027.SZ,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,2200.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01 09:15:09,000027.SZ,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,10100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,10100.0,0.0,702100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01 09:15:18,000027.SZ,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,10100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,10100.0,0.0,702200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01 09:15:45,000027.SZ,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,17100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,17100.0,0.0,695200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01 09:15:54,000027.SZ,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,17100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,17100.0,0.0,695300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01 09:16:30,000027.SZ,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,17100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,17100.0,0.0,697100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01 09:16:48,000027.SZ,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,17100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,17100.0,0.0,702900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01 09:17:06,000027.SZ,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,17100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,17100.0,0.0,704300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01 09:17:15,000027.SZ,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,17100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,17100.0,0.0,705700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01 09:17:42,000027.SZ,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,17100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,17100.0,0.0,706600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01 09:18:27,000027.SZ,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,17100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,17100.0,0.0,706900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01 09:20:21,000027.SZ,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,17100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,17100.0,0.0,706900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01 09:20:54,000027.SZ,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,17100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,17100.0,0.0,707000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01 09:21:03,000027.SZ,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,17200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,17200.0,0.0,706900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01 09:21:30,000027.SZ,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49,28900.0,0.0,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49,28900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01 09:21:39,000027.SZ,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49,29000.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49,29000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01 09:22:06,000027.SZ,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49,29000.0,0.0,8200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49,29000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01 09:22:24,000027.SZ,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49,29000.0,0.0,10200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49,29000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01 09:23:09,000027.SZ,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49,30400.0,0.0,8800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49,30400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01 09:23:18,000027.SZ,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49,30400.0,0.0,9500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49,30400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01 09:23:36,000027.SZ,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49,37200.0,0.0,7900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49,37200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01 09:23:45,000027.SZ,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49,37300.0,0.0,8800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49,37300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01 09:24:03,000027.SZ,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49,40300.0,0.0,10800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49,40300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01 09:24:12,000027.SZ,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49,40400.0,0.0,10700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49,40400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01 09:24:21,000027.SZ,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49,40400.0,0.0,16200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49,40400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01 09:24:39,000027.SZ,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49,40400.0,0.0,18700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49,40400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01 09:24:48,000027.SZ,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49,40700.0,0.0,19400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49,40700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01 09:24:57,000027.SZ,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49,43400.0,0.0,23600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49,43400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01 09:25:00,000027.SZ,6.51,6.49,6.49,6.49,6.49,44900.0,291401.0,57.0,6.49,32200.0,6.48,53000.0,6.47,43300.0,6.46,58200.0,6.45,67600.0,6.44,47100.0,6.43,71700.0,6.42,70100.0,6.41,65800.0,6.4,118500.0,6.5,500.0,6.51,708100.0,6.53,6200.0,6.54,77000.0,6.55,33100.0,6.56,46400.0,6.57,53800.0,6.58,103200.0,6.59,117400.0,6.6,60100.0,6.38,6.69,1000800.0,2534700.0,0.0
2025-08-01 09:26:21,000027.SZ,6.51,6.49,6.49,6.49,6.49,44900.0,291401.0,57.0,6.49,32200.0,6.48,53000.0,6.47,43300.0,6.46,58200.0,6.45,67600.0,6.44,47100.0,6.43,71700.0,6.42,70100.0,6.41,65800.0,6.4,118500.0,6.5,500.0,6.51,708100.0,6.53,6200.0,6.54,77000.0,6.55,33100.0,6.56,46400.0,6.57,53800.0,6.58,103200.0,6.59,117400.0,6.6,60100.0,6.38,6.69,1000800.0,2534700.0,0.0
2025-08-01 09:27:21,000027.SZ,6.51,6.49,6.49,6.49,6.49,44900.0,291401.0,57.0,6.49,32200.0,6.48,53000.0,6.47,43300.0,6.46,58200.0,6.45,67600.0,6.44,47100.0,6.43,71700.0,6.42,70100.0,6.41,65800.0,6.4,118500.0,6.5,500.0,6.51,708100.0,6.53,6200.0,6.54,77000.0,6.55,33100.0,6.56,46400.0,6.57,53800.0,6.58,103200.0,6.59,117400.0,6.6,60100.0,6.38,6.69,1000800.0,2534700.0,0.0
2025-08-01 09:28:21,000027.SZ,6.51,6.49,6.49,6.49,6.49,44900.0,291401.0,57.0,6.49,32200.0,6.48,53000.0,6.47,43300.0,6.46,58200.0,6.45,67600.0,6.44,47100.0,6.43,71700.0,6.42,70100.0,6.41,65800.0,6.4,118500.0,6.5,500.0,6.51,708100.0,6.53,6200.0,6.54,77000.0,6.55,33100.0,6.56,46400.0,6.57,53800.0,6.58,103200.0,6.59,117400.0,6.6,60100.0,6.38,6.69,1000800.0,2534700.0,0.0
2025-08-01 09:29:21,000027.SZ,6.51,6.49,6.49,6.49,6.49,44900.0,291401.0,57.0,6.49,32200.0,6.48,53000.0,6.47,43300.0,6.46,58200.0,6.45,67600.0,6.44,47100.0,6.43,71700.0,6.42,70100.0,6.41,65800.0,6.4,118500.0,6.5,500.0,6.51,708100.0,6.53,6200.0,6.54,77000.0,6.55,33100.0,6.56,46400.0,6.57,53800.0,6.58,103200.0,6.59,117400.0,6.6,60100.0,6.38,6.69,1000800.0,2534700.0,0.0
2025-08-01 09:30:00,000027.SZ,6.51,6.49,6.5,6.49,6.5,65900.0,427901.0,62.0,6.5,2100.0,6.49,45200.0,6.48,53000.0,6.47,44300.0,6.46,58200.0,6.45,100300.0,6.44,67200.0,6.43,71800.0,6.42,70100.0,6.41,70800.0,6.51,708100.0,6.52,6000.0,6.53,6200.0,6.54,77000.0,6.55,33100.0,6.56,46400.0,6.57,55600.0,6.58,103200.0,6.59,117400.0,6.6,60100.0,6.38,6.71,1084800.0,2667100.0,0.0
2025-08-01 09:30:03,000027.SZ,6.51,6.49,6.51,6.49,6.49,151000.0,980817.0,128.0,6.5,100.0,6.49,80900.0,6.48,93000.0,6.47,118200.0,6.46,67800.0,6.45,181200.0,6.44,70300.0,6.43,179900.0,6.42,86200.0,6.41,72100.0,6.51,723300.0,6.52,23900.0,6.53,6200.0,6.54,122000.0,6.55,44200.0,6.56,47800.0,6.57,55600.0,6.58,103200.0,6.59,107400.0,6.6,61900.0,6.4,6.71,1537000.0,2916000.0,0.0
2025-08-01 09:30:06,000027.SZ,6.51,6.49,6.51,6.49,6.51,171000.0,1110976.0,161.0,6.5,57700.0,6.49,84000.0,6.48,95500.0,6.47,121700.0,6.46,69600.0,6.45,205200.0,6.44,70300.0,6.43,179900.0,6.42,91200.0,6.41,72100.0,6.51,709800.0,6.52,23900.0,6.53,6200.0,6.54,122000.0,6.55,69700.0,6.56,47800.0,6.57,55600.0,6.58,103200.0,6.59,108900.0,6.6,61900.0,6.4,6.71,1666100.0,2939300.0,0.0
2025-08-01 09:30:09,000027.SZ,6.51,6.49,6.51,6.49,6.51,299900.0,1950113.0,195.0,6.5,61900.0,6.49,89000.0,6.48,95500.0,6.47,121700.0,6.46,69600.0,6.45,205200.0,6.44,70300.0,6.43,179900.0,6.42,93200.0,6.41,72200.0,6.51,581300.0,6.52,24000.0,6.53,6200.0,6.54,122000.0,6.55,69700.0,6.56,47800.0,6.57,55600.0,6.58,103200.0,6.59,108900.0,6.6,61900.0,6.4,6.72,1677400.0,2810900.0,0.0
2025-08-01 09:30:12,000027.SZ,6.51,6.49,6.51,6.49,6.5,577400.0,3756618.0,274.0,6.5,58200.0,6.49,91000.0,6.48,94500.0,6.47,121700.0,6.46,69600.0,6.45,200200.0,6.44,70300.0,6.43,179900.0,6.42,93200.0,6.41,72200.0,6.51,305300.0,6.52,24000.0,6.53,6200.0,6.54,122000.0,6.55,69700.0,6.56,47800.0,6.57,55600.0,6.58,103200.0,6.59,108900.0,6.6,61900.0,6.4,6.75,1669700.0,2534900.0,0.0
2025-08-01 09:30:15,000027.SZ,6.51,6.49,6.51,6.49,6.51,656700.0,4272829.0,308.0,6.5,62500.0,6.49,91000.0,6.48,94600.0,6.47,106600.0,6.46,69600.0,6.45,200200.0,6.44,70400.0,6.43,179900.0,6.42,93200.0,6.41,72200.0,6.51,229200.0,6.52,24000.0,6.53,6900.0,6.54,122000.0,6.55,69700.0,6.56,47800.0,6.57,55600.0,6.58,103200.0,6.59,108900.0,6.6,61900.0,6.4,6.75,1659100.0,2459500.0,0.0
2025-08-01 09:30:18,000027.SZ,6.51,6.49,6.51,6.49,6.51,773500.0,5033189.0,338.0,6.5,68300.0,6.49,91600.0,6.48,94700.0,6.47,106700.0,6.46,69600.0,6.45,200300.0,6.44,70500.0,6.43,179900.0,6.42,93200.0,6.41,72200.0,6.51,112900.0,6.52,24000.0,6.53,6900.0,6.54,122000.0,6.55,69700.0,6.56,47800.0,6.57,55600.0,6.58,103200.0,6.59,108900.0,6.6,61900.0,6.4,6.77,1665900.0,2343200.0,0.0
2025-08-01 09:30:21,000027.SZ,6.51,6.49,6.51,6.49,6.51,886900.0,5771418.0,396.0,6.51,30900.0,6.5,71000.0,6.49,91600.0,6.48,94700.0,6.47,106700.0,6.46,69600.0,6.45,209100.0,6.44,70500.0,6.43,179900.0,6.42,98200.0,6.52,24000.0,6.53,6900.0,6.54,122000.0,6.55,70300.0,6.56,47800.0,6.57,55600.0,6.58,133200.0,6.59,108900.0,6.6,61900.0,6.61,47700.0,6.4,6.78,1713600.0,2260900.0,0.0
